name_cyclist,birth_year,weight,height,nationality,expected_url,name_race,points,uci_points,length,climb_total,profile,startlist_quality,date,position,cyclist_age,is_tarmac,is_cobbled,is_gravel,cyclist_team,delta,race_year
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-6,0.0,0.0,158000.0,1533.0,1.0,1804,1993-07-09 03:12:03,85,28.0,True,False,False,czechoslovakia-1987,25.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-16,0.0,0.0,230000.0,5500.0,5.0,1804,1993-07-21 07:36:42,52,28.0,True,False,False,czechoslovakia-1987,941.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-2,0.0,0.0,203500.0,1948.0,1.0,1731,1994-07-04 05:05:40,103,29.0,True,False,False,new-zealand-2020,16.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-17,1.0,-0.0,125000.0,2865.0,5.0,1933,1991-07-23 03:27:48,15,26.0,True,False,False,norway-1987,120.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-19,0.0,0.0,184000.0,2538.0,3.0,1165,1997-09-25 04:51:02,104,32.0,True,False,False,denmark-1991,1174.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,paris-nice/1989/stage-4,0.0,0.0,203000.0,3057.0,3.0,794,1989-03-09 05:21:56,15,24.0,True,False,False,carrera-inoxpran-1985,52.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-9,1.0,-0.0,59000.0,649.0,1.0,1804,1993-07-12 01:18:03,15,28.0,True,False,False,czechoslovakia-1987,313.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-6,0.0,0.0,270500.0,2769.0,1.0,1731,1994-07-08 06:59:33,149,29.0,True,False,False,new-zealand-2020,100.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,liege-bastogne-liege/1995/result,14.0,19.0,261500.0,4105.0,3.0,898,1995-04-16 06:50:27,26,30.0,False,False,False,latvia-2000,780.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1990/stage-3,0.0,0.0,233000.0,1874.0,1.0,1959,1990-07-02 05:48:42,99,25.0,True,False,False,france-1978,162.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-12,0.0,0.0,204500.0,5500.0,5.0,1731,1994-07-15 06:29:12,56,29.0,True,False,False,new-zealand-2020,1240.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-21,0.0,0.0,175000.0,1965.0,1.0,1731,1994-07-24 04:44:03,105,29.0,True,False,False,new-zealand-2020,83.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-14,0.0,0.0,240000.0,3500.0,2.0,1849,1989-07-15 06:27:57,61,24.0,True,False,False,carrera-inoxpran-1985,27.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-13,0.0,0.0,181500.0,1289.0,1.0,1804,1993-07-17 04:13:24,95,28.0,True,False,False,czechoslovakia-1987,33.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-4,0.0,0.0,255000.0,2076.0,1.0,1849,1989-07-04 06:14:03,95,24.0,True,False,False,carrera-inoxpran-1985,117.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,liege-bastogne-liege/1997/result,5.0,0.0,262000.0,3702.0,3.0,1251,1997-04-20 07:29:48,82,32.0,False,False,False,denmark-1991,635.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-18,0.0,0.0,212000.0,1610.0,2.0,2047,1992-07-23 05:07:15,64,27.0,True,False,False,france-1978,16.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,liege-bastogne-liege/1993/result,46.0,74.0,261000.0,3882.0,2.0,1243,1993-04-18 07:15:51,11,28.0,False,False,False,czechoslovakia-1987,103.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,la-fleche-wallone/1995/result,14.0,19.0,205500.0,3095.0,3.0,977,1995-04-12 04:53:09,21,30.0,False,False,False,latvia-2000,129.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,milano-sanremo/1994/result,5.0,-0.0,294000.0,2913.0,2.0,1626,1994-03-19 07:09:10,69,29.0,False,False,False,new-zealand-2020,230.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-4,0.0,0.0,286000.0,2950.0,1.0,1933,1991-07-09 07:49:14,86,26.0,True,False,False,norway-1987,21.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-10,0.0,0.0,160500.0,2000.0,1.0,1731,1994-07-12 03:40:06,50,29.0,True,False,False,new-zealand-2020,125.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-15,0.0,0.0,159000.0,2995.0,4.0,1165,1997-09-21 04:22:08,75,32.0,True,False,False,denmark-1991,1093.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,world-championship/1990/result,15.0,11.0,261000.0,3518.0,2.0,1436,1990-09-02 06:53:05,43,25.0,False,False,False,france-1978,66.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-15,0.0,0.0,231500.0,6000.0,5.0,1804,1993-07-19 07:28:36,39,28.0,True,False,False,czechoslovakia-1987,497.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-14,0.0,0.0,223000.0,1500.0,1.0,1804,1993-07-18 05:45:10,54,28.0,True,False,False,czechoslovakia-1987,1064.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-19,0.0,0.0,48000.0,608.0,1.0,1804,1993-07-24 01:04:32,64,28.0,True,False,False,czechoslovakia-1987,450.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1995/stage-1,0.0,0.0,228000.0,2500.0,1.0,1871,1995-07-02 05:49:53,103,30.0,True,False,False,latvia-2000,37.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-11,0.0,0.0,158500.0,1911.0,2.0,1849,1989-07-12 03:37:47,86,24.0,True,False,False,carrera-inoxpran-1985,15.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-14,0.0,0.0,186500.0,6000.0,5.0,2047,1992-07-19 05:51:18,31,27.0,True,False,False,france-1978,560.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-1,0.0,0.0,135500.0,2028.0,2.0,1849,1989-07-02 03:26:16,56,24.0,True,False,False,carrera-inoxpran-1985,289.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,giro-d-italia/1993/stage-2,0.0,0.0,224000.0,2441.0,2.0,1089,1993-05-24 05:52:54,17,28.0,True,False,False,czechoslovakia-1987,23.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-9,0.0,0.0,161000.0,1679.0,1.0,1933,1991-07-14 03:41:44,76,26.0,True,False,False,norway-1987,189.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/stage-6,0.0,0.0,217500.0,1443.0,1.0,1994,1997-07-11 05:58:09,84,32.0,True,False,False,denmark-1991,30.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,san-sebastian/1996/result,5.0,0.0,234000.0,3000.0,2.0,1309,1996-08-10 05:57:32,108,31.0,False,False,False,czechoslovakia-1987,697.0,1996
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-1,0.0,0.0,215000.0,1859.0,1.0,1804,1993-07-04 04:52:29,139,28.0,True,False,False,czechoslovakia-1987,287.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-17,0.0,0.0,149000.0,5500.0,5.0,1731,1994-07-20 05:39:46,80,29.0,True,False,False,new-zealand-2020,1559.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/stage-10,0.0,0.0,252500.0,6000.0,5.0,1994,1997-07-15 08:29:07,138,32.0,True,False,False,denmark-1991,2581.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,paris-nice/1990/prologue,0.0,0.0,7900.0,155.0,1.0,995,1990-03-04 00:09:45,24,25.0,True,False,False,france-1978,30.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-13,0.0,0.0,179000.0,1451.0,2.0,1849,1989-07-14 04:18:56,43,24.0,True,False,False,carrera-inoxpran-1985,146.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-10,0.0,0.0,235000.0,1345.0,1.0,1165,1997-09-15 00:52:55,107,32.0,True,False,False,denmark-1991,71.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-10,0.0,0.0,203000.0,5500.0,4.0,1804,1993-07-14 05:50:34,85,28.0,True,False,False,czechoslovakia-1987,1391.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-9,0.0,0.0,64000.0,829.0,1.0,1731,1994-07-11 01:27:35,86,29.0,True,False,False,new-zealand-2020,697.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-7,0.0,0.0,258500.0,1619.0,1.0,1849,1989-07-08 07:22:01,121,24.0,True,False,False,carrera-inoxpran-1985,30.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/prologue,0.0,0.0,5400.0,63.0,1.0,1933,1991-07-06 00:06:45,148,26.0,True,False,False,norway-1987,34.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-7,0.0,0.0,196500.0,1707.0,1.0,1933,1991-07-12 04:02:18,118,26.0,True,False,False,norway-1987,29.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/prologue,0.0,0.0,7300.0,128.0,1.0,1994,1997-07-05 00:09:10,164,32.0,True,False,False,denmark-1991,50.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1995/stage-9,0.0,0.0,166000.0,5000.0,5.0,1871,1995-07-11 05:07:41,47,30.0,True,False,False,latvia-2000,1583.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-3,0.0,0.0,218000.0,1285.0,1.0,2047,1992-07-07 05:52:17,137,27.0,True,False,False,france-1978,677.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,omloop-het-nieuwsblad/1991/result,0.0,-0.0,201000.0,2874.0,3.0,418,1991-03-02 04:49:25,85,26.0,False,False,False,norway-1987,319.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/stage-1,0.0,0.0,192000.0,2080.0,1.0,1994,1997-07-06 04:39:59,33,32.0,True,False,False,denmark-1991,29.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,dauphine/1989/stage-7,18.0,8.0,163000.0,2884.0,3.0,603,1989-06-05 03:52:10,3,24.0,True,False,False,carrera-inoxpran-1985,2.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1990/stage-6,0.0,0.0,202500.0,2082.0,1.0,1959,1990-07-06 05:24:04,58,25.0,True,False,False,france-1978,45.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-8,0.0,0.0,206500.0,2609.0,1.0,2047,1992-07-12 04:49:41,50,27.0,True,False,False,france-1978,275.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-20,0.0,0.0,208500.0,2500.0,2.0,1731,1994-07-23 05:50:37,75,29.0,True,False,False,new-zealand-2020,151.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-5,0.0,0.0,149500.0,1191.0,1.0,1933,1991-07-10 03:17:51,134,26.0,True,False,False,norway-1987,36.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,dauphine/1989/stage-4,0.0,0.0,155700.0,2887.0,3.0,603,1989-06-02 03:54:41,15,24.0,True,False,False,carrera-inoxpran-1985,27.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tirreno-adriatico/1991/stage-7,18.0,10.0,188000.0,2536.0,3.0,710,1991-03-19 04:42:06,3,26.0,True,False,False,norway-1987,3.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,dauphine/1989/stage-6a,50.0,45.0,84500.0,1330.0,2.0,603,1989-06-04 02:17:43,1,24.0,True,False,False,carrera-inoxpran-1985,0.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,la-fleche-wallone/1989/result,5.0,9.0,253000.0,3178.0,2.0,684,1989-04-12 06:32:26,39,24.0,False,False,False,carrera-inoxpran-1985,183.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-12,0.0,0.0,286000.0,3500.0,2.0,1804,1993-07-16 07:50:19,50,28.0,True,False,False,czechoslovakia-1987,1252.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-8,0.0,0.0,73000.0,934.0,1.0,1933,1991-07-13 01:41:22,39,26.0,True,False,False,norway-1987,338.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,milano-sanremo/1995/result,5.0,-0.0,294000.0,2889.0,2.0,1599,1995-03-18 06:51:55,115,30.0,False,False,False,latvia-2000,429.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,giro-d-italia/1992/stage-15,50.0,27.0,166000.0,2965.0,4.0,953,1992-06-08 04:08:05,2,27.0,True,False,False,france-1978,52.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1995/stage-17,0.0,0.0,210000.0,2237.0,1.0,1871,1995-07-20 06:29:49,88,30.0,True,False,False,latvia-2000,14.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-13,6.0,1.0,232000.0,6000.0,5.0,1933,1991-07-19 07:19:12,12,26.0,True,False,False,norway-1987,476.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-19,0.0,0.0,47500.0,2386.0,5.0,1731,1994-07-22 01:36:30,102,29.0,True,False,False,new-zealand-2020,811.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/stage-12,0.0,0.0,55000.0,1380.0,2.0,1994,1997-07-18 01:27:53,150,32.0,True,False,False,denmark-1991,689.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/prologue,0.0,0.0,8000.0,148.0,1.0,2047,1992-07-04 00:09:55,71,27.0,True,False,False,france-1978,33.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-9,0.0,0.0,147000.0,4500.0,5.0,1849,1989-07-10 04:38:28,47,24.0,True,False,False,carrera-inoxpran-1985,352.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-4,0.0,0.0,204500.0,2693.0,1.0,1731,1994-07-06 05:13:31,41,29.0,True,False,False,new-zealand-2020,56.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-20,1.0,-0.0,160000.0,2910.0,2.0,1933,1991-07-26 04:12:59,15,26.0,True,False,False,norway-1987,9.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1995/stage-12,0.0,0.0,223000.0,4000.0,5.0,1871,1995-07-14 05:33:23,62,30.0,True,False,False,latvia-2000,858.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-10,0.0,0.0,217000.0,2000.0,1.0,2047,1992-07-14 05:02:45,42,27.0,True,False,False,france-1978,11.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,liege-bastogne-liege/1989/result,5.0,9.0,268000.0,3165.0,2.0,1152,1989-04-16 07:28:00,45,24.0,False,False,False,carrera-inoxpran-1985,274.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-14,0.0,0.0,172500.0,1912.0,1.0,1933,1991-07-20 04:17:27,25,26.0,True,False,False,norway-1987,96.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/stage-5,0.0,0.0,225500.0,2350.0,1.0,1804,1993-07-08 05:11:58,61,28.0,True,False,False,czechoslovakia-1987,19.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-8,0.0,0.0,218500.0,2702.0,1.0,1731,1994-07-10 05:11:43,42,29.0,True,False,False,new-zealand-2020,146.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1990/stage-4,0.0,0.0,203000.0,1952.0,1.0,1959,1990-07-03 05:23:54,109,25.0,True,False,False,france-1978,27.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1989/stage-3,0.0,0.0,241000.0,3895.0,2.0,1849,1989-07-03 06:35:07,25,24.0,True,False,False,carrera-inoxpran-1985,54.0,1989
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1993/prologue,0.0,0.0,6800.0,110.0,1.0,1804,1993-07-03 00:08:59,84,28.0,True,False,False,czechoslovakia-1987,47.0,1993
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1992/stage-12,0.0,0.0,192000.0,4500.0,3.0,2047,1992-07-17 07:13:52,21,27.0,True,False,False,france-1978,177.0,1992
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-18,0.0,0.0,174500.0,4500.0,4.0,1731,1994-07-21 05:06:35,39,29.0,True,False,False,new-zealand-2020,882.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-11,0.0,0.0,263500.0,3500.0,5.0,1731,1994-07-13 07:08:58,89,29.0,True,False,False,new-zealand-2020,654.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1995/stage-8,0.0,0.0,54000.0,937.0,3.0,1871,1995-07-09 01:11:33,45,30.0,True,False,False,latvia-2000,437.0,1995
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,world-championship/1991/result,28.0,26.0,252800.0,4402.0,2.0,1794,1991-08-25 06:20:34,21,26.0,False,False,False,norway-1987,114.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-11,0.0,0.0,198000.0,1501.0,1.0,1165,1997-09-16 04:21:33,63,32.0,True,False,False,denmark-1991,17.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1991/stage-19,26.0,1.0,177000.0,3000.0,2.0,1933,1991-07-25 04:18:42,6,26.0,True,False,False,norway-1987,14.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-7,0.0,0.0,219200.0,5218.0,5.0,1165,1997-09-12 06:43:42,105,32.0,True,False,False,denmark-1991,1716.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-7,0.0,0.0,259500.0,1993.0,1.0,1731,1994-07-09 05:58:19,131,29.0,True,False,False,new-zealand-2020,92.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1997/stage-7,0.0,0.0,194000.0,1616.0,1.0,1994,1997-07-12 04:12:05,117,32.0,True,False,False,denmark-1991,50.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,san-sebastian/1991/result,13.0,18.0,238000.0,3010.0,2.0,1483,1991-08-10 06:06:26,22,26.0,False,False,False,norway-1987,238.0,1991
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,vuelta-a-espana/1997/stage-9,0.0,0.0,38000.0,238.0,1.0,1165,1997-09-14 01:10:15,58,32.0,True,False,False,denmark-1991,223.0,1997
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1994/stage-16,0.0,0.0,224500.0,5000.0,5.0,1731,1994-07-19 06:23:54,64,29.0,True,False,False,new-zealand-2020,1029.0,1994
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,tour-de-france/1990/stage-5,0.0,0.0,301000.0,3365.0,1.0,1959,1990-07-04 07:47:37,57,25.0,True,False,False,france-1978,295.0,1990
gerard-rue,1965.0,74.0,182.0,France,gerard--rue,milano-sanremo/1996/result,5.0,2.0,294000.0,2761.0,2.0,1580,1996-03-23 07:06:17,105,31.0,False,False,False,czechoslovakia-1987,409.0,1996
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,amstel-gold-race/2022/result,5.0,10.0,254100.0,3460.0,2.0,705,2022-04-10 06:07:45,40,26.0,False,False,False,munck-beck-s-1975,387.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,uae-tour/2023/stage-5,0.0,0.0,170000.0,522.0,1.0,530,2023-02-24 04:01:04,120,27.0,True,False,False,bankgiroloterij-batavus-2000,237.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,itzulia-basque-country/2023/stage-2,0.0,0.0,193800.0,3261.0,2.0,719,2023-04-04 05:06:30,113,27.0,True,False,False,bankgiroloterij-batavus-2000,777.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tour-de-romandie/2022/stage-1,0.0,0.0,178000.0,2729.0,3.0,508,2022-04-27 04:28:31,86,26.0,True,False,False,munck-beck-s-1975,316.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tour-de-suisse/2022/stage-1,0.0,0.0,177600.0,2746.0,2.0,767,2022-06-12 04:30:46,114,26.0,True,False,False,munck-beck-s-1975,835.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,la-fleche-wallone/2023/result,5.0,0.0,194300.0,3092.0,3.0,915,2023-04-19 04:30:27,86,27.0,False,False,False,bankgiroloterij-batavus-2000,154.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tirreno-adriatico/2023/stage-2,0.0,0.0,210000.0,1592.0,2.0,1044,2023-03-07 05:06:33,108,27.0,True,False,False,bankgiroloterij-batavus-2000,37.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,uae-tour/2023/stage-7,0.0,0.0,153000.0,1378.0,5.0,530,2023-02-26 03:36:26,58,27.0,True,False,False,bankgiroloterij-batavus-2000,409.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,itzulia-basque-country/2023/stage-3,0.0,0.0,162800.0,2799.0,3.0,719,2023-04-05 04:04:52,80,27.0,True,False,False,bankgiroloterij-batavus-2000,781.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,san-sebastian/2023/result,5.0,0.0,230300.0,4057.0,2.0,787,2023-07-29 05:48:34,67,27.0,False,False,False,bankgiroloterij-batavus-2000,1055.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,milano-sanremo/2023/result,5.0,0.0,294000.0,2154.0,2.0,1047,2023-03-18 06:33:29,119,27.0,False,False,False,bankgiroloterij-batavus-2000,486.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tirreno-adriatico/2023/stage-4,0.0,0.0,218000.0,2503.0,3.0,1044,2023-03-09 05:10:02,96,27.0,True,False,False,bankgiroloterij-batavus-2000,612.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tirreno-adriatico/2023/stage-1,0.0,0.0,11500.0,3.0,1.0,1044,2023-03-06 00:14:02,88,27.0,True,False,False,bankgiroloterij-batavus-2000,94.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,strade-bianche/2023/result,5.0,0.0,184000.0,3107.0,3.0,688,2023-03-04 04:50:52,124,27.0,False,False,False,bankgiroloterij-batavus-2000,1157.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tour-de-suisse/2023/stage-2,0.0,0.0,173700.0,1893.0,2.0,855,2023-06-12 03:53:37,113,27.0,True,False,False,bankgiroloterij-batavus-2000,16.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tirreno-adriatico/2023/stage-7,0.0,0.0,154000.0,1660.0,1.0,1044,2023-03-12 03:39:33,144,27.0,True,False,False,bankgiroloterij-batavus-2000,417.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,uae-tour/2023/stage-1,0.0,0.0,151000.0,518.0,1.0,530,2023-02-20 03:18:26,61,27.0,True,False,False,bankgiroloterij-batavus-2000,57.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,itzulia-basque-country/2022/stage-2,0.0,0.0,207920.0,2625.0,2.0,741,2022-04-05 05:04:35,86,26.0,True,False,False,munck-beck-s-1975,17.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tour-de-suisse/2022/stage-3,0.0,0.0,176900.0,3125.0,2.0,767,2022-06-14 04:32:14,109,26.0,True,False,False,munck-beck-s-1975,232.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,omloop-het-nieuwsblad/2022/result,5.0,0.0,204200.0,1666.0,2.0,749,2022-02-26 04:59:19,109,26.0,False,False,False,munck-beck-s-1975,554.0,2022
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,uae-tour/2023/stage-3,0.0,0.0,185000.0,2741.0,5.0,530,2023-02-22 05:01:08,64,27.0,True,False,False,bankgiroloterij-batavus-2000,584.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,tour-de-suisse/2023/stage-8,0.0,0.0,25700.0,363.0,1.0,855,2023-06-18 00:34:59,70,27.0,True,False,False,bankgiroloterij-batavus-2000,154.0,2023
jan-maas,1996.0,69.0,189.0,Netherlands,jan--maas,itzulia-basque-country/2022/stage-4,0.0,0.0,185600.0,2703.0,2.0,741,2022-04-07 04:21:57,70,26.0,True,False,False,munck-beck-s-1975,394.0,2022
