_url,name,birth_year,weight,height,nationality
andrea-peron-1,Andrea  Peron,1971.0,70.0,183.0,Italy
jonas-rickaert,Jonas  Rickaert,1994.0,88.0,187.0,Belgium
eric-baumann,Eric  Baumann,1980.0,72.0,177.0,Germany
kevin-geniets,Kevin  Geniets,1997.0,73.0,193.0,Luxembourg
juan-carlos-martin,Juan Carlos  Martin,1967.0,71.1450649189564,187.3238505682252,Spain
eddy-beugels,Eddy  Beugels,1944.0,72.69086598349773,179.19487328358417,Netherlands
jacques-van-meer,Jacques van Meer,1958.0,66.31918260322982,172.40113767250583,Netherlands
matthew-stephens,Matthew  Stephens,1970.0,64.0,182.0,Great Britain
loe-van-belle,Loe van Belle,2002.0,71.6530712283528,184.0,Netherlands
leonardo-scarselli,Leonardo  Scarselli,1975.0,67.0,180.0,Italy
maxime-mederel,Maxime  Méderel,1980.0,59.0,173.0,France
lukas-ruegg,Lukas  Rüegg,1996.0,66.0,177.0,Switzerland
javier-etxarri-marin,Javier  Etxarri,1986.0,74.14979505573663,183.30513062004331,Spain
serge-vandaele,Serge  Vandaele,1952.0,66.92536339927857,174.59085037654654,Belgium
jasper-de-buyst,Jasper De Buyst,1993.0,72.0,179.0,Belgium
regis-ovion,Régis  Ovion,1949.0,64.0,177.0,France
ethan-hayter,Ethan  Hayter,1998.0,69.0,180.0,Great Britain
sander-armee,Sander  Armée,1985.0,72.0,190.0,Belgium
james-whelan,James  Whelan,1996.0,64.0,185.0,Australia
stefan-van-leeuwe,Stefan Van Leeuwe,1963.0,71.68589284471533,190.12743043073888,Belgium
angelo-pagani,Angelo  Pagani,1988.0,68.0,176.0,Italy
marco-chagas,Marco António  Chagas,1956.0,78.56808114004892,182.72331290279308,Portugal
luis-casas,Luis  Casas,1953.0,74.31711625331798,180.45229324182526,Spain
fernando-serrano-sanchez,Fernando  Serrano,1979.0,58.95258049600026,166.74908934460268,Spain
lars-wahlqvist,Lars  Wahlqvist,1964.0,72.95508291021297,179.53593594567732,Sweden
nathan-earle,Nathan  Earle,1988.0,70.0,180.0,Australia
claudio-bartoli,Claudio  Bartoli,1979.0,59.50043978781143,176.27854929747957,Italy
gianluigi-barsotelli,Gianluigi  Barsotelli,1965.0,69.85871498196379,176.27737504197867,Italy
bruno-zanoni,Bruno  Zanoni,1952.0,62.40022886911756,168.21938309605272,Italy
tom-stamsnijder,Tom  Stamsnijder,1985.0,76.0,191.0,Netherlands
victor-hugo-pena,Victor Hugo  Peña,1974.0,65.0,178.0,Colombia
jaime-alberto-castaneda,Jaime Alberto  Castañeda,1986.0,68.14937275782788,187.3617938699071,Colombia
hector-guerra-garcia,Héctor  Guerra,1978.0,66.58933144982771,176.79685406139438,Spain
mario-beccia,Mario  Beccia,1955.0,68.47784792831574,175.3565860739924,Italy
jan-valach,Ján  Valach,1973.0,75.0,194.0,Slovakia
adam-roberge,Adam  Roberge,1997.0,72.0,194.0,Canada
humberto-contreras,Humberto  Contreras,1972.0,77.07402020885637,189.03585003794404,Colombia
asiat-saitov,Asiat  Saitov,1965.0,75.21226260781272,192.1963688901671,Russia
antonio-angulo,Antonio  Angulo,1992.0,67.0,175.0,Spain
justin-jules,Justin  Jules,1986.0,64.0,167.0,France
jan-polanc,Jan  Polanc,1992.0,62.0,172.0,Slovenia
ciaran-power,Ciarán  Power,1976.0,68.0,184.0,Ireland
jenthe-biermans,Jenthe  Biermans,1995.0,78.0,184.0,Belgium
viktor-rjaksinski,Viktor  Rjaksinski,1967.0,66.92745554468335,176.61449619957594,Ukraine
etienne-de-beule,Etienne De Beule,1953.0,71.72305800302186,182.2281083177188,Belgium
hans-kanel2,Hans  Känel,1953.0,67.3504014751812,177.59893077754234,Switzerland
roberto-lozano,Roberto  Lozano,1977.0,73.33075372927749,182.62145112640778,Spain
sergey-klimov,Sergey  Klimov,1980.0,69.0,183.0,Russia
daniel-rossel,Daniel  Rossel,1960.0,52.29364865955122,165.11515158516858,Belgium
javier-murguialday,Javier  Murguialday,1962.0,58.0,164.0,Spain
wilson-alexander-marentes,Wilson Alexander  Marentes,1985.0,62.97544753926768,178.19083150866942,Colombia
rik-van-looy,Rik Van Looy,1933.0,73.0,178.0,Belgium
jean-patrick-nazon,Jean-Patrick  Nazon,1977.0,74.0,182.0,France
marek-canecky,Marek  Čanecký,1988.0,72.0,187.0,Slovakia
stefan-kung,Stefan  Küng,1993.0,83.0,193.0,Switzerland
mathew-hayman,Mathew  Hayman,1978.0,78.0,190.0,Australia
negasi-abreha,Negasi Haylu  Abreha,2000.0,73.08727108835485,186.0,Ethiopia
robin-chaigneau,Robin  Chaigneau,1988.0,80.0,185.0,Netherlands
jean-jacques-henry,Jean-Jacques  Henry,1967.0,67.18514476130045,180.04609337962893,France
davide-baldaccini,Davide  Baldaccini,1998.0,65.91627178834462,176.0,Italy
laudelino-cubino,Laudelino  Cubino,1963.0,57.040238134959246,168.66605778495392,Spain
joel-suter,Joel  Suter,1998.0,75.0,190.0,Switzerland
arnoud-van-groen,Arnoud van Groen,1983.0,69.0,183.0,Netherlands
youri-perunovski,Youri  Perunovski,1963.0,73.36972428831272,184.91396629975378,Russia
cesar-perez-padron,César  Pérez,1973.0,70.46216285036917,170.28092219440978,Spain
laurent-pillon,Laurent  Pillon,1964.0,66.34831111609245,172.56537569410034,France
kurt-steinmann,Kurt  Steinmann,1962.0,69.16387194863097,179.52548186464008,Switzerland
damiano-caruso,Damiano  Caruso,1987.0,67.0,179.0,Italy
eric-jacques,Eric  Jacques,1953.0,59.28823150424143,173.20398203610063,Belgium
lubos-lom,Luboš  Lom,1965.0,66.94119652424926,175.38082032692077,Czech Republic
anthony-jullien,Anthony  Jullien,1998.0,72.0,178.0,France
johan-museeuw,Johan  Museeuw,1965.0,71.0,184.0,Belgium
massimo-donati,Massimo  Donati,1967.0,75.0,186.0,Italy
eduardo-hernandez,Eduardo  Hernandez,1973.0,71.61730052912135,181.50992794812643,Spain
matthew-white,Matthew  White,1974.0,72.0,181.0,Australia
luca-colnaghi,Luca  Colnaghi,1999.0,63.0,171.0,Italy
anton-chantyr,Anton  Chantyr,1974.0,70.7365892886441,182.20021031964293,Russia
johnnie-walker,Johnnie  Walker,1987.0,63.0,178.0,Australia
elie-gesbert,Élie  Gesbert,1995.0,63.0,181.0,France
jerome-neuville,Jerome  Neuville,1975.0,85.0,192.0,France
eddy-merckx,Eddy  Merckx,1945.0,74.0,182.0,Belgium
manuele-boaro,Manuele  Boaro,1987.0,64.0,173.0,Italy
jose-luis-de-santos-arribas,Jose Luis  De Santos,1968.0,58.72651042812164,170.9558368049599,Spain
tobias-steinhauser,Tobias  Steinhauser,1972.0,72.0,188.0,Germany
joaquim-galera,Joaquín  Galera,1940.0,68.84062742357285,186.05287413250792,Spain
ruben-apers,Ruben  Apers,1998.0,70.0,179.0,Belgium
yuriy-krivtsov,Yuriy  Krivtsov,1979.0,72.0,178.0,Ukraine
peter-luttenberger,Peter  Luttenberger,1972.0,60.0,173.0,Austria
juan-martin-zapatero-marcos,Juan Martín  Zapatero,1964.0,71.39875846055443,178.06302831258154,Spain
stanislaw-aniolkowski,Stanisław  Aniołkowski,1997.0,68.0,181.0,Poland
rolf-haller,Rolf  Haller,1957.0,79.12744598350035,191.5818391334399,Germany
carlos-muniz,Carlos  Muñiz,1964.0,67.43912486827801,172.6186736806713,Spain
marco-tizza,Marco  Tizza,1992.0,58.0,173.0,Italy
sam-bewley,Sam  Bewley,1987.0,81.0,191.0,New Zealand
pier-andre-cote,Pier-André  Côté,1997.0,69.50177143834973,181.0,Canada
angel-de-las-heras,Ángel  de las Heras,1957.0,65.89511729704084,176.31969414063252,Spain
andre-massard,André  Massard,1957.0,66.15676999585109,171.21831492399534,Switzerland
fabien-patanchon,Fabien  Patanchon,1983.0,69.0,179.0,France
devis-miorin,Devis  Miorin,1976.0,74.85177576858912,189.49961922538952,Italy
enrique-alberto-aja,Enrique Alberto  Aja,1960.0,71.29505481698162,173.74347727856633,Spain
adelino-teixeira,Adelino  Teixeira,1954.0,64.22649042452788,184.35808174546997,Portugal
thierry-bourguignon,Thierry  Bourguignon,1962.0,72.0,185.0,France
giovanni-battaglin,Giovanni  Battaglin,1951.0,69.28515094501488,174.5058653104728,Italy
mark-mcnally,Mark  McNally,1989.0,72.0,186.0,Great Britain
victor-koretzky,Victor  Koretzky,1994.0,69.0,180.0,France
franco-mori,Franco  Mori,1944.0,65.2371231438424,177.8904297626425,Italy
alain-cigana,Alain  Cigana,1950.0,69.97016071098905,183.991521503523,France
matus-stocek,Matúš  Štoček,1999.0,80.0,190.0,Slovakia
oliverio-rincon-quintana,Oliverio  Rincón,1968.0,66.15127608125337,179.33892279513435,Colombia
frank-pineau,Frank  Pineau,1963.0,69.86348795323849,173.87250324646882,France
thibault-ferasse,Thibault  Ferasse,1994.0,61.0,168.0,France
jean-marie-vernie,Jean-marie  Vernie,1960.0,65.55927380490863,173.5147650146064,Belgium
ben-tulett,Ben  Tulett,2001.0,56.0,169.0,Great Britain
johann-lienhart,Johann  Lienhart,1960.0,66.0,173.0,Austria
theo-mertens,Theo  Mertens,1941.0,69.46865653586762,181.70608669162033,Belgium
gerald-oberson,Gerald  Oberson,1954.0,71.94552757879015,185.26493352880095,Switzerland
martin-pedersen,Martin  Pedersen,1983.0,62.0,170.0,Denmark
innar-mandoja,Innar  Mändoja,1978.0,69.0,175.0,Estonia
matteo-spreafico,Matteo  Spreafico,1993.0,69.0,184.0,Italy
fernando-torres,Fernando  Torres,1978.0,62.743700355712846,179.64215723738118,Spain
cesare-cipollini,Cesare  Cipollini,1958.0,61.6890574667053,162.14364264580303,Italy
warren-barguil,Warren  Barguil,1991.0,61.0,183.0,France
john-dekeukelaere,John  Dekeukelaere,1962.0,72.7125369654998,178.83050456253306,Belgium
unai-cuadrado,Unai  Cuadrado,1997.0,71.62181906160522,183.45766067174696,Spain
gines-garcia-pallares,Ginés  García,1959.0,71.12257060950623,183.37726219245175,Spain
valere-thiebaud,Valère  Thiébaud,1999.0,71.6530712283528,184.0,Switzerland
andrei-kunitski,Andrei  Kunitski,1984.0,72.0,176.0,Belarus
jose-manuel-uria,José Manuel  Uría,1969.0,65.14789427288808,182.90250058966734,Spain
renzo-ragnetti,Renzo  Ragnetti,1973.0,79.56111007487755,184.29134680869004,Italy
brecht-dhaene,Brecht  Dhaene,1988.0,73.0,192.0,Belgium
timon-seubert,Timon  Seubert,1987.0,73.0,183.0,Germany
ricardo-vilela,Ricardo  Vilela,1987.0,59.0,170.0,Portugal
peter-stevenhaagen,Peter  Stevenhaagen,1965.0,68.8814162137444,182.89091351079287,Netherlands
marc-sergeant,Marc  Sergeant,1959.0,76.0,187.0,Belgium
marc-vercammen,Marc  Vercammen,1960.0,61.25935743422982,179.73389061876432,Belgium
pol-verschuere,Pol  Verschuere,1955.0,75.69939442710827,184.6353703674673,Belgium
alexey-tsatevich,Alexey  Tsatevich,1989.0,64.0,169.0,Russia
louis-bendixen,Louis  Bendixen,1995.0,75.95567080835896,190.0,Denmark
luis-edgar-espinosa-sepulveda,Luis Edgar  Espinosa,1967.0,62.9315467276949,174.54927633789504,Colombia
thomas-frei,Thomas  Frei,1985.0,71.0,178.0,Switzerland
felix-odebrecht,Felix  Odebrecht,1984.0,66.28749331288786,171.4066306493354,Germany
aidis-kruopis,Aidis  Kruopis,1986.0,80.0,184.0,Lithuania
danny-janssens,Danny  Janssens,1963.0,58.30151496322492,165.7906099241191,Belgium
guillermo-de-la-pena,Guillermo  De La Peña,1959.0,73.51004598642113,178.9008977570959,Spain
jan-aling,Jan  Aling,1949.0,70.56029431349658,171.90719608272133,Netherlands
matthias-brandle,Matthias  Brändle,1989.0,80.0,190.0,Austria
atle-kvalsvoll,Atle  Kvålsvoll,1962.0,67.94521456967549,177.78092961021687,Norway
manuel-cardenas,Manuel  Cárdenas,1961.0,72.13477921493579,190.9662755459393,Colombia
jan-willem-van-schip,Jan-Willem van Schip,1994.0,84.0,194.0,Netherlands
gianni-di-lorenzo,Gianni Di Lorenzo,1948.0,64.18108950343128,177.56494957075185,Italy
timothy-duggan,Timothy  Duggan,1982.0,60.0,173.0,United States
paul-willerton,Paul  Willerton,1969.0,75.35747433439522,186.75168452536408,United States
yann-tournier,Yann  Tournier,1978.0,59.415097170303056,172.64067403951375,France
dawid-krupa,Dawid  Krupa,1980.0,74.0,181.0,Poland
david-canada,David  Cañada,1975.0,65.0,176.0,Spain
kenny-molly,Kenny  Molly,1996.0,61.0,171.0,Belgium
max-walker,Max  Walker,2001.0,70.97934570792755,180.14460371272855,Great Britain
jonathan-tiernan-locke,Jonathan  Tiernan-Locke,1984.0,75.57257805838596,189.2809062895351,Great Britain
adam-phelan,Adam  Phelan,1991.0,73.0,182.0,Australia
martijn-tusveld,Martijn  Tusveld,1993.0,70.0,188.0,Netherlands
cyril-lemoine,Cyril  Lemoine,1983.0,73.0,182.0,France
william-dazzani,William  Dazzani,1966.0,77.28454888390306,184.79789695561792,Italy
orluis-aular,Orluis  Aular,1996.0,65.0,176.0,Venezuela
benat-intxausti,Beñat  Intxausti,1986.0,61.0,175.0,Spain
ricardo-zuniga,Ricardo  Zúñiga,1957.0,62.121428134034296,175.12943970718973,Spain
jean-claude-fabbri,Jean-Claude  Fabbri,1952.0,71.88502318978708,180.76995669970225,Italy
javier-perez-pereira,Javier  Pérez,1977.0,73.90383423366072,182.66734438903904,Spain
chris-peers,Chris  Peers,1970.0,73.0,184.0,Belgium
sergei-ivanov,Sergei  Ivanov,1975.0,73.0,180.0,Russia
massimo-codol,Massimo  Codol,1973.0,67.0,178.0,Italy
florian-lipowitz,Florian  Lipowitz,2000.0,68.0,181.0,Germany
giuseppe-palumbo,Giuseppe  Palumbo,1975.0,61.0,173.0,Italy
jose-angel-sarrapio,José Angel  Sarrapio,1959.0,73.55973967199111,192.35218162871638,Spain
hidenori-nodera,Hidenori  Nodera,1975.0,78.02751862112349,182.60842664281572,Japan
kevin-ledanois,Kévin  Ledanois,1993.0,67.0,181.0,France
stijn-vandenbergh,Stijn  Vandenbergh,1984.0,86.0,199.0,Belgium
tim-kerkhof,Tim  Kerkhof,1993.0,76.0,190.0,Netherlands
matteo-priamo,Matteo  Priamo,1982.0,72.0,182.0,Italy
marco-della-vedova,Marco Della Vedova,1972.0,71.57525362238665,186.88511562263392,Italy
juan-cesar-aguirre,Julio César  Aguirre,1969.0,60.2461513667294,172.87515107880336,Colombia
sylvain-georges,Sylvain  Georges,1984.0,69.0,181.0,France
gino-ligneel,Gino  Ligneel,1957.0,68.04063180779423,174.66614788128393,Belgium
leon-boelhouwers,Léon  Boelhouwers,1965.0,62.4037559656263,169.45312722868672,Netherlands
thomas-davy,Thomas  Davy,1968.0,67.69381582376707,175.4665947798475,France
jairo-de-jesus-hernandez-montoya,Jairo de Jesús  Hernández,1972.0,64.05839061660654,171.5596272636799,Colombia
valentino-fois,Valentino  Fois,1973.0,66.50652627569069,181.8371894981934,Italy
juergen-werner,Jürgen  Werner,1970.0,69.94386226330839,179.00460280155323,Germany
christian-werner,Christian  Werner,1979.0,79.55528948805417,184.67446755548235,Germany
jean-cyril-robin,Jean-Cyril  Robin,1969.0,63.0,180.0,France
roberto-gaggioli,Roberto  Gaggioli,1962.0,66.94870621311826,185.7156142055566,Italy
francisco-cerezo,Francisco Javier  Cerezo,1971.0,64.30129251873072,181.4347103368782,Spain
karl-kalin,Karl  Kälin,1965.0,62.15509356152742,180.53985176860436,Switzerland
jesse-sergent,Jesse  Sergent,1988.0,76.0,189.0,New Zealand
julio-cesar,Julio César  Ortegón,1968.0,72.24381947473154,178.73576859926894,Colombia
rui-lavarinhas,Rui  Lavarinhas,1971.0,68.73928936795689,183.3337793976457,Portugal
noe-gianetti,Noe  Gianetti,1989.0,85.67181438984065,190.3136541461089,Switzerland
jarrad-drizners,Jarrad  Drizners,1999.0,70.0,186.0,Australia
christian-pfannberger,Christian  Pfannberger,1979.0,63.0,177.0,Austria
domingos-goncalves,Domingos  Gonçalves,1989.0,70.0,184.0,Portugal
filip-maciejuk,Filip  Maciejuk,1999.0,78.0,190.0,Poland
claudio-rio,Claudio  Rio,1964.0,79.8890746464254,184.38289086144178,Italy
michel-le-denmat,Michel Le Denmat,1950.0,77.8837761067004,184.30519509417087,France
norman-alvis,Norman  Alvis,1963.0,72.8871607818452,173.62593730712277,United States
dirk-ongenae,Dirk  Ongenae,1953.0,60.29561487465459,173.65643039049286,Belgium
ramon-troncoso-sobrino,José Ramón  Troncoso,1981.0,75.69245848120931,188.2436147790648,Spain
richard-virenque,Richard  Virenque,1969.0,65.0,179.0,France
enrique-alonso,Enrique  Alonso,1965.0,63.985943802207345,170.10174258763152,Spain
claudio-savini,Claudio  Savini,1956.0,64.04078676010774,181.9488602878492,Italy
bruno-manuel-silva-pires,Bruno  Pires,1981.0,63.0,174.0,Portugal
fabio-jakobsen,Fabio  Jakobsen,1996.0,78.0,181.0,Netherlands
lasse-bochmann,Lasse  Bøchmann,1983.0,65.08799498543071,171.58244883021112,Denmark
domenico-romano,Domenico  Romano,1975.0,62.003228938929105,169.7338783568939,Italy
joab-schneiter,Joab  Schneiter,1998.0,79.10405000617419,188.20566285077143,Switzerland
andrei-toporizchev,Andrei  Toporizchev,1962.0,76.21589228603949,182.04622125791295,Russia
alex-aranburu,Alex  Aranburu,1995.0,63.0,178.0,Spain
jose-maria-yurrebaso,José Maria  Yurrebaso,1955.0,67.02496239941433,170.0860672912024,Spain
aad-van-den-hoek,Aad van den Hoek,1951.0,77.0,186.0,Netherlands
julio-alberto-perez-cuapio,Julio Alberto  Perez Cuapio,1977.0,58.0,171.0,Mexico
john-bogers,John  Bogers,1964.0,72.87247950454216,180.48904248786496,Netherlands
robin-carpenter,Robin  Carpenter,1992.0,67.35047164834666,178.0,United States
radoslav-rogina,Radoslav  Rogina,1979.0,70.0,186.0,Croatia
ivan-santos,Iván  Santos,1982.0,62.05347802024377,180.89878249328123,Spain
richard-chassot,Richard  Chassot,1970.0,72.33082402354388,179.4131536914217,Switzerland
oleksandr-polivoda,Oleksandr  Polivoda,1987.0,84.01002016240083,193.65626104115336,Ukraine
juan-felipe-osorio,Juan Felipe  Osorio,1995.0,65.0,180.0,Colombia
henri-dorgelo,Henri  Dorgelo,1964.0,71.8976346214754,174.1075685735264,Netherlands
pierre-henri-lecuisinier,Pierre-Henri  Lecuisinier,1993.0,65.0,176.0,France
roland-meier,Roland  Meier,1967.0,60.0,176.0,Switzerland
luciano-rabottini,Luciano  Rabottini,1958.0,57.730557220242794,168.89325956745637,Italy
vincent-van-der-kooij,Vincent van der Kooij,1979.0,74.65040514050384,186.9239205570004,Netherlands
artem-nych,Artem  Nych,1995.0,74.0,195.0,Russia
gorka-gerrikagoitia,Gorka  Gerrikagoitia,1973.0,63.0,173.0,Spain
matteo-moschetti,Matteo  Moschetti,1996.0,73.0,180.0,Italy
jose-maria-garcia,José María  García,1998.0,68.78495055349619,172.79220862493762,Spain
christian-chaubet,Christian  Chaubet,1961.0,67.39530913437446,177.6222230224305,France
nils-politt,Nils  Politt,1994.0,80.0,192.0,Germany
tim-de-troyer,Tim De Troyer,1990.0,72.0,178.0,Belgium
antonio-varriale,Antonio  Varriale,1974.0,67.19759409674789,181.411602251056,Italy
andrei-teteriouk,Andrei  Teteriouk,1967.0,72.0,183.0,Kazakhstan
angel-vallejo-dominguez,Ángel  Vallejo,1981.0,74.17218226128347,186.38992267999365,Spain
franco-ballerini,Franco  Ballerini,1964.0,78.0,185.0,Italy
julio-cesar-cadena,Julio César  Cadena,1963.0,70.11485382412488,189.79557555850263,Colombia
jurgen-tschan,Jurgen  Tschan,1947.0,68.0,177.0,Germany
peter-williams-1,Peter  Williams,1986.0,69.5306428144702,181.05701561169096,Great Britain
jordan-cheyne,Jordan  Cheyne,1991.0,64.37936278102742,168.94529885343493,Canada
maurizio-bellet,Maurizio  Bellet,1952.0,70.0556387866567,181.48637231893457,Italy
paul-jesson,Paul  Jesson,1955.0,64.99178376264884,177.93253044038468,New Zealand
jason-phillips,Jason  Phillips,1969.0,75.07824505548061,184.92709946867132,Australia
patrick-van-roosbroeck,Patrick Van Roosbroeck,1969.0,62.3465747468831,173.72108834921067,Belgium
kyle-murphy,Kyle  Murphy,1991.0,67.0,185.0,United States
sergiy-adyeyev,Sergiy  Adyeyev,1976.0,61.927296419472356,168.19402263081284,Ukraine
pierre-dewailly,Pierre  Dewailly,1967.0,73.8974870047953,179.07160820298438,Belgium
vladimir-malakov,Vladimir  Malakov,1958.0,68.90844051167517,178.2089865557619,Russia
karol-rychlik,Karol  Rychlik,1970.0,67.330922981709,176.36607592733728,Poland
marcin-lewandowski,Marcin  Lewandowski,1977.0,61.599935020640636,175.36391770119133,Poland
daniel-plummer,Daniel  Plummer,1957.0,57.04288539307071,172.07933149887575,Belgium
toms-skujins,Toms  Skujiņš,1991.0,70.0,181.0,Latvia
greg-moens,Greg  Moens,1966.0,61.96611945802232,169.12946932903878,Belgium
jose-angel-gomez,José Ángel  Gomez,1965.0,74.248077378659,185.7811544955238,Spain
joaquin-novoa-mendez,Joaquín  Novoa,1983.0,68.34197832891256,183.39989060068203,Spain
moreno-di-biase,Moreno Di Biase,1975.0,68.85623511627935,180.99195071629734,Italy
robert-kiserlovski,Robert  Kišerlovski,1986.0,72.0,180.0,Croatia
agustin-sagasti,Agustin  Sagasti,1970.0,76.05196355613243,184.61283520991753,Spain
julien-laidoun,Julien  Laidoun,1980.0,73.70575408451766,187.3964269396964,France
aime-delaere,Aimé  Delaere,1946.0,70.70992662043385,183.32375535412808,Belgium
denis-smyslov,Denis  Smyslov,1979.0,63.59249909663654,170.11534967101295,Russia
jean-louis-danguillaume,Jean-Louis  Danguillaume,1949.0,74.3410768058417,181.44804208523766,France
remi-cavagna,Rémi  Cavagna,1995.0,78.0,186.0,France
rene-weissinger,René  Weissinger,1978.0,74.0,184.0,Germany
alessio-antonini,Alessio  Antonini,1949.0,72.77778394037638,177.15324822217738,Italy
jean-francois-chaurin,Jean-François  Chaurin,1961.0,68.48149552569767,183.05427208572172,France
txomin-juaristi,Txomin  Juaristi,1995.0,67.5,182.0,Spain
valentino-china,Valentino  China,1977.0,58.010509530673794,165.0071442772101,Italy
mikel-iturria,Mikel  Iturria,1992.0,69.0,185.0,Spain
umberto-marengo,Umberto  Marengo,1992.0,69.0,179.0,Italy
manuel-martin-conde,Manuel  Martin-conde,1953.0,75.57990253643942,182.17965311171804,Spain
anthony-turgis,Anthony  Turgis,1994.0,70.0,178.0,France
gianluca-gorini,Gianluca  Gorini,1970.0,69.0125581989262,179.5457158086529,Italy
englebert-opdebeeck,Englebert  Opdebeeck,1946.0,64.8434822981183,181.84229497747137,Belgium
piotr-ugrumov,Piotr  Ugrumov,1961.0,58.0,174.0,Latvia
daniil-fominykh,Daniil  Fominykh,1991.0,70.0,185.0,Kazakhstan
john-devine,John  Devine,1985.0,62.027471221694626,176.73174011220024,United States
marek-szerszynski,Marek  Szerszynski,1960.0,58.124363882896674,177.01274422341928,Poland
