Unnamed: 0,points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
76077,0.0,0.0,169400.0,1405.0,2.0,981.0,24.0,298.0,1.0
461976,0.0,0.0,180000.0,388.0,1.0,621.0,22.0,10612.0,1.0
76101,0.0,0.0,169400.0,1405.0,2.0,981.0,30.0,450.0,1.0
276635,0.0,0.0,169900.0,808.0,1.0,1584.0,31.0,10577.0,1.0
145602,5.0,10.0,293000.0,2096.0,2.0,938.0,32.0,74.0,1.0
510478,0.0,0.0,161600.0,4308.0,5.0,539.0,21.0,175.0,1.0
93737,0.0,0.0,155200.0,3582.0,5.0,1182.0,27.0,1140.0,1.0
294079,2.0,5.0,162700.0,2653.0,2.0,539.0,22.0,11393.0,0.0
559995,0.0,0.0,159000.0,1296.0,2.0,1059.0,27.0,9770.0,1.0
17440,0.0,0.0,147900.0,4015.0,5.0,781.0,29.0,634.0,1.0
591134,0.0,0.0,195000.0,1390.0,3.0,817.0,27.0,110.0,1.0
353140,0.0,0.0,168800.0,3120.0,2.0,1584.0,29.0,1260.0,1.0
294155,0.0,0.0,162700.0,2653.0,2.0,539.0,37.0,319.0,1.0
366748,0.0,0.0,170800.0,2287.0,2.0,539.0,36.0,565.0,1.0
406398,0.0,0.0,185000.0,2348.0,2.0,835.0,22.0,731.0,1.0
425317,0.0,0.0,164500.0,3187.0,2.0,719.0,37.0,215.0,1.0
15138,0.0,0.0,155000.0,2402.0,3.0,1059.0,24.0,1157.0,1.0
291614,0.0,0.0,161000.0,4153.0,5.0,835.0,23.0,2264.0,1.0
184461,0.0,0.0,176900.0,3125.0,2.0,767.0,36.0,392.0,1.0
516074,1.0,2.0,170900.0,2323.0,2.0,539.0,28.0,11263.0,0.0
328747,0.0,0.0,188800.0,3408.0,4.0,1182.0,35.0,724.0,1.0
294750,0.0,0.0,182400.0,3441.0,5.0,1584.0,24.0,1646.0,1.0
488615,0.0,0.0,6820.0,10.0,1.0,539.0,25.0,400.0,1.0
146109,5.0,4.0,184000.0,3107.0,3.0,688.0,25.0,539.0,1.0
15793,5.0,10.0,254100.0,3460.0,2.0,705.0,29.0,271.0,1.0
164140,0.0,0.0,151000.0,518.0,1.0,530.0,35.0,118.0,1.0
554524,0.0,0.0,206300.0,2478.0,2.0,722.0,33.0,13633.0,1.0
233937,0.0,0.0,187200.0,2978.0,2.0,968.0,32.0,309.0,1.0
501676,2.0,0.0,163760.0,3485.0,3.0,741.0,29.0,8168.0,0.0
379485,0.0,0.0,177000.0,4019.0,5.0,817.0,31.0,1653.0,1.0
209886,0.0,0.0,207000.0,2790.0,2.0,835.0,37.0,1493.0,1.0
406359,0.0,0.0,185000.0,2348.0,2.0,835.0,26.0,499.0,1.0
310838,0.0,0.0,153000.0,2243.0,2.0,817.0,37.0,847.0,1.0
211638,0.0,0.0,171000.0,2529.0,2.0,835.0,33.0,2364.0,1.0
348035,0.0,0.0,219000.0,2144.0,2.0,1059.0,30.0,9758.0,1.0
17851,0.0,0.0,184000.0,1303.0,1.0,621.0,25.0,9976.0,1.0
441885,0.0,0.0,138800.0,3782.0,5.0,789.0,26.0,1131.0,1.0
51411,0.0,0.0,177600.0,2746.0,2.0,767.0,37.0,835.0,1.0
233968,0.0,0.0,187200.0,2978.0,2.0,968.0,34.0,587.0,1.0
1205,0.0,0.0,134800.0,3828.0,5.0,789.0,27.0,1093.0,1.0
259615,0.0,0.0,129700.0,3364.0,5.0,1551.0,26.0,619.0,1.0
87952,0.0,0.0,162800.0,2799.0,3.0,719.0,36.0,9271.0,0.0
116593,0.0,0.0,181200.0,4120.0,5.0,968.0,27.0,1600.0,1.0
219501,0.0,0.0,193500.0,2667.0,2.0,1584.0,23.0,4266.0,1.0
339808,0.0,0.0,202000.0,1831.0,2.0,835.0,33.0,9885.0,1.0
473277,0.0,0.0,188200.0,2437.0,2.0,704.0,26.0,2447.0,1.0
336592,0.0,0.0,168600.0,2706.0,2.0,722.0,24.0,1417.0,1.0
233972,0.0,0.0,187200.0,2978.0,2.0,968.0,26.0,587.0,1.0
365008,0.0,0.0,219900.0,2477.0,3.0,1551.0,27.0,9804.0,1.0
116113,0.0,0.0,115100.0,577.0,1.0,1584.0,31.0,10573.0,1.0
17861,0.0,0.0,184000.0,1303.0,1.0,621.0,23.0,9728.0,1.0
325945,0.0,0.0,151700.0,4070.0,5.0,1551.0,36.0,1636.0,1.0
496310,0.0,0.0,190000.0,3359.0,2.0,968.0,21.0,2730.0,1.0
175627,0.0,0.0,207920.0,2625.0,2.0,741.0,26.0,11989.0,1.0
291601,0.0,0.0,161000.0,4153.0,5.0,835.0,30.0,2097.0,1.0
347983,0.0,0.0,219000.0,2144.0,2.0,1059.0,37.0,14736.0,1.0
283082,275.0,800.0,273400.0,2185.0,2.0,918.0,25.0,0.0,0.0
52788,0.0,0.0,202000.0,5268.0,4.0,817.0,27.0,2686.0,1.0
492466,0.0,0.0,202400.0,2166.0,2.0,722.0,25.0,8526.0,1.0
293812,0.0,0.0,163700.0,815.0,1.0,981.0,24.0,8084.0,1.0
396368,5.0,3.0,272500.0,2289.0,2.0,759.0,25.0,464.0,1.0
337359,0.0,0.0,193200.0,255.0,1.0,968.0,31.0,13062.0,1.0
425336,0.0,0.0,164500.0,3187.0,2.0,719.0,22.0,548.0,1.0
231527,0.0,0.0,181000.0,3977.0,4.0,968.0,27.0,1918.0,1.0
310826,0.0,0.0,153000.0,2243.0,2.0,817.0,29.0,810.0,1.0
455527,0.0,0.0,178000.0,3489.0,5.0,817.0,30.0,640.0,1.0
382601,0.0,0.0,176000.0,337.0,1.0,621.0,32.0,10197.0,1.0
272328,0.0,0.0,165600.0,3682.0,5.0,1044.0,29.0,675.0,1.0
231541,0.0,0.0,181000.0,3977.0,4.0,968.0,33.0,1918.0,1.0
485538,0.0,0.0,162700.0,3652.0,4.0,1584.0,29.0,668.0,1.0
589051,0.0,0.0,196000.0,1764.0,2.0,817.0,28.0,62.0,1.0
60120,0.0,0.0,197000.0,523.0,1.0,835.0,32.0,12598.0,1.0
24040,0.0,0.0,193800.0,3261.0,2.0,719.0,37.0,777.0,1.0
433772,15.0,0.0,266900.0,4167.0,2.0,1052.0,24.0,623.0,1.0
319514,0.0,0.0,138300.0,2278.0,4.0,968.0,22.0,763.0,1.0
138212,3.0,0.0,96700.0,773.0,1.0,968.0,29.0,8226.0,0.0
362048,0.0,0.0,191100.0,2018.0,2.0,781.0,25.0,83.0,1.0
327374,0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,519.0,1.0
87166,0.0,0.0,191800.0,2473.0,4.0,789.0,29.0,600.0,1.0
224738,3.0,10.0,203000.0,5852.0,5.0,835.0,24.0,121.0,0.0
243490,0.0,0.0,196000.0,3020.0,2.0,835.0,22.0,1382.0,1.0
15802,5.0,10.0,254100.0,3460.0,2.0,705.0,27.0,389.0,1.0
300156,0.0,0.0,164700.0,2470.0,5.0,981.0,19.0,837.0,1.0
209824,0.0,0.0,207000.0,2790.0,2.0,835.0,25.0,658.0,1.0
592476,0.0,0.0,201000.0,1150.0,1.0,817.0,30.0,13854.0,0.0
589008,0.0,0.0,196000.0,1764.0,2.0,817.0,31.0,12942.0,1.0
243378,10.0,35.0,196000.0,3020.0,2.0,835.0,38.0,12592.0,0.0
315518,4.0,10.0,31100.0,408.0,2.0,781.0,25.0,961.0,0.0
283796,0.0,0.0,192000.0,3680.0,5.0,968.0,27.0,629.0,1.0
473173,0.0,0.0,188200.0,2437.0,2.0,704.0,34.0,9627.0,1.0
487598,0.0,0.0,204000.0,2867.0,2.0,817.0,40.0,548.0,1.0
492486,0.0,0.0,202400.0,2166.0,2.0,722.0,24.0,6314.0,1.0
347977,0.0,0.0,219000.0,2144.0,2.0,1059.0,33.0,15013.0,1.0
559949,0.0,0.0,159000.0,1296.0,2.0,1059.0,29.0,11819.0,1.0
105795,0.0,0.0,191000.0,5080.0,5.0,817.0,35.0,2456.0,1.0
275679,0.0,0.0,168400.0,1766.0,1.0,968.0,32.0,9872.0,1.0
510492,0.0,0.0,161600.0,4308.0,5.0,539.0,25.0,365.0,1.0
51391,0.0,0.0,177600.0,2746.0,2.0,767.0,28.0,582.0,1.0
42212,0.0,0.0,166700.0,3538.0,5.0,722.0,28.0,866.0,1.0
558565,0.0,0.0,169800.0,2956.0,2.0,789.0,26.0,2669.0,1.0
516381,5.0,0.0,258100.00000000003,4443.0,2.0,1042.0,25.0,769.0,1.0
171708,0.0,0.0,160300.0,3312.0,5.0,968.0,32.0,1088.0,1.0
570874,2.0,0.0,196500.0,2958.0,2.0,789.0,23.0,13156.0,0.0
116031,0.0,0.0,115100.0,577.0,1.0,1584.0,29.0,10573.0,1.0
145678,5.0,0.0,293000.0,2096.0,2.0,938.0,29.0,615.0,1.0
116168,0.0,0.0,203000.0,369.0,1.0,817.0,23.0,15007.0,1.0
116026,0.0,0.0,115100.0,577.0,1.0,1584.0,31.0,10573.0,1.0
293702,7.0,15.0,163700.0,815.0,1.0,981.0,33.0,13055.0,0.0
547602,5.0,0.0,202100.0,3160.0,3.0,971.0,34.0,213.0,1.0
567231,0.0,0.0,175700.0,3091.0,2.0,719.0,38.0,353.0,1.0
164083,0.0,0.0,151000.0,518.0,1.0,530.0,29.0,9319.0,1.0
43398,0.0,0.0,182000.0,1280.0,1.0,1551.0,30.0,10627.0,1.0
327446,0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,1535.0,1.0
282714,0.0,0.0,211000.0,4654.0,4.0,855.0,23.0,1452.0,1.0
256729,0.0,0.0,159200.0,707.0,1.0,1182.0,27.0,89.0,1.0
75493,0.0,0.0,182000.0,544.0,1.0,621.0,22.0,12843.0,1.0
87135,0.0,0.0,191800.0,2473.0,4.0,789.0,23.0,156.0,1.0
567205,0.0,0.0,175700.0,3091.0,2.0,719.0,28.0,206.0,1.0
145672,5.0,0.0,293000.0,2096.0,2.0,938.0,31.0,615.0,1.0
91875,0.0,0.0,165700.0,5399.0,4.0,1584.0,27.0,2193.0,1.0
90748,0.0,0.0,143200.0,4036.0,5.0,1551.0,30.0,1951.0,1.0
233890,0.0,0.0,187200.0,2978.0,2.0,968.0,33.0,309.0,1.0
362730,0.0,0.0,150000.0,1817.0,2.0,817.0,33.0,9199.0,1.0
69175,5.0,0.0,194300.0,3092.0,3.0,915.0,21.0,131.0,1.0
52706,4.0,0.0,202000.0,5268.0,4.0,817.0,40.0,251.0,0.0
249595,10.0,35.0,35000.0,84.0,1.0,835.0,27.0,564.0,0.0
84782,0.0,0.0,188300.0,1316.0,3.0,1551.0,23.0,146.0,1.0
104215,5.0,0.0,183700.0,1459.0,2.0,866.0,29.0,444.0,1.0
439519,0.0,0.0,198000.0,2746.0,2.0,767.0,26.0,8064.0,1.0
185656,0.0,0.0,191200.0,1592.0,1.0,968.0,23.0,13755.0,1.0
424652,0.0,0.0,135800.0,1842.0,2.0,704.0,21.0,639.0,1.0
532381,0.0,0.0,212400.0,1958.0,1.0,981.0,31.0,15866.0,1.0
25389,6.0,20.0,181800.0,1427.0,1.0,1584.0,25.0,13102.0,0.0
382499,50.0,40.0,176000.0,337.0,1.0,621.0,37.0,0.0,0.0
211260,0.0,0.0,148000.0,1364.0,5.0,621.0,30.0,380.0,1.0
170678,0.0,0.0,192000.0,1498.0,2.0,817.0,28.0,11817.0,1.0
15371,35.0,20.0,175100.0,518.0,1.0,968.0,30.0,14722.0,0.0
535817,0.0,0.0,17400.0,317.0,2.0,817.0,28.0,343.0,1.0
432412,0.0,0.0,164600.0,2091.0,3.0,704.0,32.0,6303.0,1.0
396393,5.0,0.0,272500.0,2289.0,2.0,759.0,31.0,613.0,1.0
104143,5.0,1.0,183700.0,1459.0,2.0,866.0,21.0,212.0,1.0
337564,0.0,0.0,174000.0,304.0,1.0,530.0,19.0,8690.0,1.0
280363,0.0,0.0,183000.0,5423.0,5.0,835.0,26.0,2528.0,1.0
23464,0.0,0.0,169000.0,2707.0,5.0,789.0,24.0,61.0,1.0
331892,0.0,0.0,7510.0,100.0,2.0,741.0,37.0,358.0,1.0
93155,5.0,2.0,230300.0,4057.0,2.0,787.0,23.0,845.0,1.0
427145,0.0,0.0,196000.0,4730.0,4.0,817.0,28.0,2555.0,1.0
92404,0.0,0.0,151800.0,4281.0,4.0,1584.0,25.0,2249.0,1.0
551185,50.0,40.0,181000.0,2646.0,5.0,621.0,24.0,0.0,0.0
432356,0.0,0.0,164600.0,2091.0,3.0,704.0,28.0,11705.0,1.0
338323,0.0,0.0,213600.0,2878.0,2.0,1182.0,30.0,358.0,1.0
362080,0.0,0.0,191100.0,2018.0,2.0,781.0,27.0,362.0,1.0
139158,0.0,0.0,200700.0,1996.0,2.0,1584.0,37.0,224.0,1.0
537191,0.0,0.0,152500.0,2795.0,4.0,855.0,23.0,1663.0,1.0
406465,0.0,0.0,185000.0,2348.0,2.0,835.0,26.0,1244.0,1.0
437162,0.0,0.0,115600.0,748.0,1.0,1551.0,30.0,8922.0,1.0
90659,0.0,0.0,13200.0,21.0,1.0,1551.0,30.0,-61.0,1.0
485585,0.0,0.0,162700.0,3652.0,4.0,1584.0,30.0,1344.0,1.0
558549,0.0,0.0,169800.0,2956.0,2.0,789.0,23.0,3206.0,1.0
350703,0.0,0.0,157000.0,601.0,1.0,1551.0,29.0,702.0,1.0
393877,0.0,0.0,152800.0,4160.0,5.0,781.0,24.0,1686.0,1.0
441800,4.0,0.0,138800.0,3782.0,5.0,789.0,30.0,4127.0,0.0
2968,0.0,0.0,161100.0,3394.0,5.0,722.0,33.0,205.0,1.0
483621,0.0,0.0,168000.0,3950.0,4.0,817.0,25.0,695.0,1.0
116225,0.0,0.0,203000.0,369.0,1.0,817.0,26.0,13566.0,1.0
521112,0.0,0.0,202000.0,3092.0,3.0,1059.0,31.0,942.0,1.0
149119,0.0,0.0,173700.0,1893.0,2.0,855.0,27.0,11132.0,1.0
310742,0.0,0.0,153000.0,2243.0,2.0,817.0,25.0,213.0,1.0
305075,0.0,0.0,186300.0,2556.0,3.0,1551.0,40.0,120.0,1.0
537088,0.0,0.0,152500.0,2795.0,4.0,855.0,31.0,116.0,0.0
366674,0.0,0.0,170800.0,2287.0,2.0,539.0,21.0,8777.0,1.0
339827,0.0,0.0,202000.0,1831.0,2.0,835.0,21.0,7964.0,1.0
362808,0.0,0.0,150000.0,1817.0,2.0,817.0,24.0,464.0,1.0
558599,0.0,0.0,169800.0,2956.0,2.0,789.0,28.0,1925.0,1.0
487393,0.0,0.0,13400.0,188.0,1.0,1182.0,26.0,321.0,1.0
237537,0.0,0.0,179000.0,4483.0,5.0,1584.0,31.0,873.0,1.0
348082,0.0,0.0,219000.0,2144.0,2.0,1059.0,29.0,4902.0,1.0
93334,0.0,0.0,190800.0,2062.0,2.0,767.0,35.0,609.0,1.0
338284,0.0,0.0,213600.0,2878.0,2.0,1182.0,36.0,11360.0,1.0
105757,0.0,0.0,191000.0,5080.0,5.0,817.0,37.0,1995.0,1.0
427116,0.0,0.0,196000.0,4730.0,4.0,817.0,23.0,2555.0,1.0
516122,0.0,0.0,170900.0,2323.0,2.0,539.0,24.0,7529.0,1.0
560031,0.0,0.0,159000.0,1296.0,2.0,1059.0,30.0,7203.0,1.0
249709,0.0,0.0,35000.0,84.0,1.0,835.0,27.0,394.0,1.0
92332,0.0,0.0,151800.0,4281.0,4.0,1584.0,30.0,1735.0,1.0
216031,0.0,0.0,167300.0,2865.0,3.0,781.0,29.0,1520.0,1.0
92320,0.0,0.0,151800.0,4281.0,4.0,1584.0,27.0,1559.0,1.0
437164,0.0,0.0,115600.0,748.0,1.0,1551.0,29.0,8921.0,1.0
130756,50.0,100.0,203900.0,2010.0,2.0,640.0,30.0,96.0,0.0
18321,0.0,0.0,25600.0,131.0,1.0,767.0,30.0,234.0,1.0
50375,0.0,0.0,9000.0,9.0,1.0,621.0,39.0,-109.0,1.0
116640,0.0,0.0,181200.0,4120.0,5.0,968.0,29.0,1814.0,1.0
256756,0.0,0.0,159200.0,707.0,1.0,1182.0,24.0,403.0,1.0
516104,0.0,0.0,170900.0,2323.0,2.0,539.0,25.0,8691.0,1.0
567257,0.0,0.0,175700.0,3091.0,2.0,719.0,31.0,548.0,1.0
171674,0.0,0.0,160300.0,3312.0,5.0,968.0,39.0,603.0,1.0
535297,0.0,0.0,168000.0,4718.0,5.0,817.0,23.0,2425.0,1.0
427101,0.0,0.0,196000.0,4730.0,4.0,817.0,28.0,2555.0,1.0
385432,0.0,0.0,208900.0,2949.0,2.0,1584.0,30.0,1274.0,1.0
535320,0.0,0.0,168000.0,4718.0,5.0,817.0,31.0,2460.0,1.0
535217,0.0,0.0,168000.0,4718.0,5.0,817.0,25.0,518.0,1.0
92355,0.0,0.0,151800.0,4281.0,4.0,1584.0,33.0,1949.0,1.0
393817,0.0,0.0,152800.0,4160.0,5.0,781.0,31.0,184.0,1.0
591082,0.0,0.0,195000.0,1390.0,3.0,817.0,25.0,11885.0,1.0
337389,0.0,0.0,193200.0,255.0,1.0,968.0,30.0,10875.0,1.0
562611,0.0,0.0,18750.0,377.0,2.0,539.0,26.0,372.0,1.0
461992,0.0,0.0,180000.0,388.0,1.0,621.0,27.0,9435.0,1.0
362722,0.0,0.0,150000.0,1817.0,2.0,817.0,31.0,9573.0,1.0
90501,0.0,0.0,13200.0,21.0,1.0,1551.0,32.0,466.0,0.0
452693,0.0,0.0,138600.0,2121.0,2.0,722.0,35.0,210.0,1.0
88078,0.0,0.0,162800.0,2799.0,3.0,719.0,40.0,1144.0,1.0
554446,0.0,0.0,143800.0,2617.0,5.0,855.0,33.0,873.0,1.0
224852,0.0,0.0,203000.0,5852.0,5.0,835.0,33.0,3085.0,1.0
512366,0.0,0.0,219000.0,2430.0,2.0,835.0,34.0,12169.0,1.0
487527,0.0,0.0,204000.0,2867.0,2.0,817.0,29.0,427.0,0.0
216079,0.0,0.0,167300.0,2865.0,3.0,781.0,24.0,329.0,1.0
654,0.0,0.0,192900.0,3743.0,3.0,1551.0,28.0,1655.0,1.0
187705,0.0,0.0,135700.0,3636.0,3.0,741.0,27.0,198.0,0.0
338879,0.0,0.0,195000.0,4040.0,4.0,835.0,22.0,548.0,1.0
148166,0.0,0.0,152600.0,4033.0,5.0,968.0,31.0,2138.0,1.0
243504,0.0,0.0,196000.0,3020.0,2.0,835.0,29.0,1382.0,1.0
309156,0.0,0.0,171500.0,1785.0,1.0,1551.0,29.0,88.0,1.0
224716,0.0,0.0,185000.0,2741.0,5.0,530.0,32.0,1446.0,1.0
106217,17.0,20.0,253000.0,4852.0,2.0,1019.0,33.0,137.0,1.0
225534,0.0,0.0,25700.0,363.0,1.0,855.0,27.0,364.0,1.0
139176,0.0,0.0,200700.0,1996.0,2.0,1584.0,28.0,382.0,1.0
337341,0.0,0.0,193200.0,255.0,1.0,968.0,31.0,14365.0,1.0
348048,0.0,0.0,219000.0,2144.0,2.0,1059.0,25.0,7916.0,1.0
141106,0.0,0.0,184900.0,1216.0,1.0,1584.0,26.0,128.0,1.0
432983,0.0,0.0,202500.0,2416.0,2.0,1551.0,29.0,5977.0,1.0
145667,5.0,0.0,293000.0,2096.0,2.0,938.0,29.0,563.0,1.0
562606,0.0,0.0,18750.0,377.0,2.0,539.0,24.0,386.0,1.0
106237,5.0,10.0,253000.0,4852.0,2.0,1019.0,30.0,413.0,1.0
25458,0.0,0.0,181800.0,1427.0,1.0,1584.0,26.0,11957.0,1.0
78220,4.0,15.0,126000.0,692.0,1.0,835.0,27.0,9983.0,0.0
488533,0.0,0.0,6820.0,10.0,1.0,539.0,40.0,442.0,1.0
259248,0.0,0.0,152500.0,2319.0,3.0,968.0,25.0,1100.0,1.0
592503,0.0,0.0,201000.0,1150.0,1.0,817.0,23.0,13472.0,1.0
251853,0.0,0.0,192500.0,3441.0,2.0,1551.0,24.0,966.0,1.0
211297,0.0,0.0,148000.0,1364.0,5.0,621.0,37.0,686.0,1.0
282708,0.0,0.0,211000.0,4654.0,4.0,855.0,30.0,1452.0,1.0
231557,0.0,0.0,181000.0,3977.0,4.0,968.0,24.0,1918.0,1.0
78330,0.0,0.0,126000.0,692.0,1.0,835.0,31.0,263.0,1.0
521069,0.0,0.0,202000.0,3092.0,3.0,1059.0,36.0,186.0,1.0
233742,0.0,0.0,179300.0,1873.0,2.0,1584.0,31.0,12704.0,1.0
23530,0.0,0.0,169000.0,2707.0,5.0,789.0,26.0,448.0,1.0
327394,0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,785.0,1.0
228242,0.0,0.0,185600.0,2703.0,2.0,741.0,23.0,546.0,1.0
21927,0.0,0.0,170000.0,522.0,1.0,530.0,24.0,237.0,1.0
326413,0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,1738.0,1.0
350803,0.0,0.0,5120.0,39.0,1.0,508.0,22.0,428.0,1.0
248123,0.0,0.0,165100.0,2441.0,2.0,508.0,30.0,5801.0,1.0
171661,0.0,0.0,160300.0,3312.0,5.0,968.0,21.0,318.0,1.0
92362,0.0,0.0,151800.0,4281.0,4.0,1584.0,33.0,1956.0,1.0
3232,0.0,0.0,202200.0,1149.0,1.0,1551.0,31.0,12179.0,1.0
333372,0.0,0.0,74600.0,2456.0,5.0,835.0,26.0,1256.0,1.0
535867,3.0,0.0,31900.0,96.0,1.0,789.0,35.0,836.0,0.0
42179,0.0,0.0,166700.0,3538.0,5.0,722.0,37.0,277.0,1.0
501895,0.0,0.0,30900.0,179.0,1.0,968.0,24.0,388.0,1.0
310696,0.0,0.0,153000.0,2243.0,2.0,817.0,26.0,213.0,1.0
343536,0.0,0.0,174000.0,1968.0,2.0,817.0,30.0,12393.0,1.0
141014,0.0,0.0,184900.0,1216.0,1.0,1584.0,27.0,11069.0,1.0
262194,0.0,0.0,190100.0,2610.0,3.0,767.0,29.0,1639.0,1.0
533161,0.0,0.0,189400.0,1076.0,1.0,968.0,33.0,190.0,1.0
58999,5.0,0.0,256600.00000000003,1380.0,1.0,775.0,24.0,1215.0,1.0
385345,0.0,0.0,208900.0,2949.0,2.0,1584.0,28.0,702.0,1.0
276685,0.0,0.0,169900.0,808.0,1.0,1584.0,31.0,113.0,1.0
25470,0.0,0.0,181800.0,1427.0,1.0,1584.0,31.0,11259.0,1.0
309197,0.0,0.0,171500.0,1785.0,1.0,1551.0,27.0,325.0,1.0
537198,0.0,0.0,152500.0,2795.0,4.0,855.0,23.0,1663.0,1.0
425337,0.0,0.0,164500.0,3187.0,2.0,719.0,27.0,548.0,1.0
228243,0.0,0.0,185600.0,2703.0,2.0,741.0,37.0,546.0,1.0
382607,0.0,0.0,176000.0,337.0,1.0,621.0,37.0,9547.0,1.0
273846,0.0,0.0,133500.0,3471.0,4.0,1584.0,25.0,1802.0,1.0
427025,0.0,0.0,196000.0,4730.0,4.0,817.0,24.0,179.0,1.0
90765,0.0,0.0,143200.0,4036.0,5.0,1551.0,21.0,2039.0,1.0
487326,0.0,0.0,13400.0,188.0,1.0,1182.0,25.0,428.0,1.0
350837,0.0,0.0,5120.0,39.0,1.0,508.0,25.0,409.0,1.0
104123,5.0,5.0,183700.0,1459.0,2.0,866.0,24.0,79.0,1.0
249639,0.0,0.0,35000.0,84.0,1.0,835.0,30.0,290.0,1.0
24050,0.0,0.0,193800.0,3261.0,2.0,719.0,26.0,777.0,1.0
107809,0.0,0.0,170000.0,2063.0,2.0,1059.0,29.0,351.0,1.0
373408,0.0,0.0,18600.0,1070.0,5.0,835.0,38.0,668.0,1.0
589088,0.0,0.0,196000.0,1764.0,2.0,817.0,26.0,308.0,1.0
212462,225.0,300.0,204200.0,1666.0,2.0,749.0,28.0,0.0,0.0
3182,0.0,0.0,202200.0,1149.0,1.0,1551.0,28.0,13216.0,1.0
51301,7.0,0.0,177600.0,2746.0,2.0,767.0,22.0,13176.0,0.0
273835,0.0,0.0,133500.0,3471.0,4.0,1584.0,25.0,1516.0,1.0
117286,5.0,15.0,294000.0,2154.0,2.0,1047.0,32.0,23067.0,1.0
91822,0.0,0.0,165700.0,5399.0,4.0,1584.0,34.0,1769.0,1.0
592603,0.0,0.0,201000.0,1150.0,1.0,817.0,33.0,7791.0,1.0
353102,0.0,0.0,168800.0,3120.0,2.0,1584.0,30.0,685.0,1.0
138252,0.0,0.0,96700.0,773.0,1.0,968.0,24.0,7634.0,1.0
326008,0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2071.0,1.0
385329,0.0,0.0,208900.0,2949.0,2.0,1584.0,27.0,492.0,1.0
3291,0.0,0.0,202200.0,1149.0,1.0,1551.0,24.0,8200.0,1.0
333537,0.0,0.0,123400.0,2280.0,5.0,156.0,20.0,1232.0,1.0
540593,0.0,0.0,193000.0,3610.0,3.0,1044.0,34.0,149.0,1.0
353134,0.0,0.0,168800.0,3120.0,2.0,1584.0,31.0,1260.0,1.0
559940,0.0,0.0,159000.0,1296.0,2.0,1059.0,27.0,12424.0,0.0
516347,12.0,30.0,258100.00000000003,4443.0,2.0,1042.0,37.0,249.0,1.0
327461,0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,1666.0,1.0
91774,26.0,55.0,165700.0,5399.0,4.0,1584.0,24.0,159.0,0.0
406468,0.0,0.0,185000.0,2348.0,2.0,835.0,26.0,1498.0,1.0
499198,0.0,0.0,144900.0,3894.0,5.0,1584.0,29.0,1923.0,1.0
562624,0.0,0.0,18750.0,377.0,2.0,539.0,30.0,367.0,1.0
76011,0.0,0.0,169400.0,1405.0,2.0,981.0,27.0,11035.0,1.0
272395,0.0,0.0,165600.0,3682.0,5.0,1044.0,34.0,1377.0,1.0
105708,0.0,0.0,191000.0,5080.0,5.0,817.0,22.0,566.0,1.0
15387,0.0,0.0,175100.0,518.0,1.0,968.0,26.0,13694.0,0.0
149121,0.0,0.0,173700.0,1893.0,2.0,855.0,22.0,11070.0,1.0
116121,0.0,0.0,115100.0,577.0,1.0,1584.0,37.0,10573.0,1.0
535773,0.0,0.0,17400.0,317.0,2.0,817.0,27.0,366.0,1.0
501849,0.0,0.0,30900.0,179.0,1.0,968.0,28.0,334.0,1.0
591183,0.0,0.0,195000.0,1390.0,3.0,817.0,37.0,311.0,1.0
237506,10.0,30.0,179000.0,4483.0,5.0,1584.0,32.0,260.0,0.0
175727,0.0,0.0,207920.0,2625.0,2.0,741.0,31.0,2866.0,1.0
222091,0.0,0.0,165400.0,3291.0,5.0,704.0,34.0,1410.0,1.0
562589,0.0,0.0,18750.0,377.0,2.0,539.0,28.0,589.0,1.0
1223,0.0,0.0,134800.0,3828.0,5.0,789.0,30.0,1136.0,1.0
294200,0.0,0.0,162700.0,2653.0,2.0,539.0,31.0,807.0,1.0
333467,0.0,0.0,123400.0,2280.0,5.0,156.0,22.0,87.0,1.0
283121,5.0,15.0,273400.0,2185.0,2.0,918.0,33.0,369.0,1.0
305055,0.0,0.0,186300.0,2556.0,3.0,1551.0,24.0,9447.0,1.0
104131,5.0,5.0,183700.0,1459.0,2.0,866.0,27.0,212.0,1.0
497048,0.0,0.0,22400.0,636.0,5.0,1584.0,31.0,528.0,1.0
87128,0.0,0.0,191800.0,2473.0,4.0,789.0,39.0,2139.0,1.0
91783,1.0,5.0,165700.0,5399.0,4.0,1584.0,22.0,294.0,0.0
409020,0.0,0.0,40700.0,434.0,3.0,1551.0,25.0,777.0,1.0
202211,0.0,0.0,9200.0,81.0,1.0,817.0,31.0,387.0,1.0
497050,0.0,0.0,22400.0,636.0,5.0,1584.0,36.0,498.0,1.0
50386,0.0,0.0,9000.0,9.0,1.0,621.0,23.0,-51.0,1.0
209837,0.0,0.0,207000.0,2790.0,2.0,835.0,29.0,1236.0,1.0
146070,30.0,40.0,184000.0,3107.0,3.0,688.0,32.0,106.0,0.0
437214,0.0,0.0,115600.0,748.0,1.0,1551.0,31.0,60.0,1.0
