points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,0.0,156000.0,2373.0,4.0,1690,35,23.0,1.0,1
0.0,0.0,259500.0,1993.0,1.0,1731,63,30.0,0.0,1
0.0,0.0,195500.0,1325.0,1.0,796,35,32.0,0.0,1
0.0,0.0,197800.0,2843.0,3.0,1646,29,39.0,46.0,1
0.0,-0.0,249500.0,4500.0,2.0,2047,96,36.0,726.0,1
0.0,0.0,227000.0,1731.0,1.0,1362,17,-4.0,0.0,0
0.0,-0.0,152000.0,800.0,1.0,1269,101,24.0,1013.0,1
0.0,0.0,160500.0,4908.0,5.0,1175,67,27.0,1349.0,1
0.0,0.0,171800.0,1221.0,1.0,678,87,18.0,0.0,1
0.0,0.0,187900.0,2189.0,2.0,960,135,34.0,643.0,1
18.0,11.0,162900.0,1979.0,2.0,551,3,35.0,0.0,0
0.0,0.0,9600.0,511.0,5.0,1079,134,22.0,299.0,1
0.0,0.0,177000.0,3112.0,3.0,935,11,37.0,0.0,0
0.0,-0.0,147000.0,4730.0,5.0,1342,56,21.0,1751.0,1
6.0,10.0,262000.0,3247.0,2.0,932,34,29.0,265.0,1
0.0,-0.0,160000.0,2728.0,4.0,1342,148,14.0,1358.0,1
0.0,0.0,210000.0,2326.0,2.0,1017,74,45.0,42.0,1
0.0,0.0,166900.0,2291.0,2.0,798,94,34.0,564.0,1
0.0,0.0,173200.0,3631.0,5.0,1170,166,59.0,1820.0,1
5.0,0.0,234000.0,3423.0,2.0,1087,63,16.0,322.0,1
0.0,0.0,162000.0,1861.0,2.0,1056,148,49.0,20.0,1
0.0,0.0,204000.0,2291.0,1.0,1036,134,23.0,207.0,1
0.0,0.0,208500.0,3000.0,2.0,1872,32,15.0,0.0,1
0.0,-0.0,52000.0,616.0,1.0,1489,59,19.0,267.0,1
0.0,0.0,184000.0,4948.0,5.0,1758,174,22.0,2126.0,1
0.0,0.0,176000.0,1438.0,1.0,1057,146,6.0,0.0,1
0.0,0.0,5600.0,266.0,1.0,644,104,47.0,35.0,1
0.0,-0.0,191000.0,3226.0,2.0,1220,164,22.0,864.0,1
0.0,0.0,5570.0,6.0,1.0,847,75,24.0,23.0,1
0.0,0.0,164500.0,1652.0,1.0,1713,166,15.0,166.0,1
0.0,-0.0,148000.0,4987.0,5.0,1703,115,19.0,2000.0,1
0.0,-0.0,174000.0,2300.0,2.0,1309,100,19.0,0.0,1
0.0,-0.0,233000.0,1184.0,1.0,1492,96,20.0,363.0,1
0.0,0.0,153000.0,2279.0,2.0,621,77,33.0,833.0,1
19.0,23.0,273000.0,3404.0,2.0,1110,25,24.0,21.0,1
0.0,-0.0,33500.0,970.0,3.0,1959,31,16.0,177.0,1
10.0,4.0,210000.0,2819.0,3.0,548,5,17.0,0.0,0
0.0,0.0,129000.0,1918.0,2.0,910,83,31.0,80.0,1
0.0,-0.0,180000.0,1894.0,1.0,1381,58,-7.0,420.0,1
0.0,0.0,156600.0,2219.0,2.0,817,113,34.0,706.0,1
5.0,0.0,294000.0,2654.0,2.0,1063,90,25.0,145.0,1
0.0,0.0,207000.0,1663.0,1.0,1175,138,49.0,143.0,1
0.0,-0.0,196000.0,2334.0,5.0,960,117,12.0,790.0,1
0.0,0.0,178700.0,2163.0,2.0,1045,121,31.0,0.0,1
0.0,0.0,234500.0,2076.0,2.0,1612,79,63.0,162.0,1
0.0,0.0,190700.0,1488.0,2.0,1646,92,64.0,80.0,1
0.0,0.0,259000.0,2593.0,1.0,1933,179,5.0,114.0,1
0.0,0.0,9000.0,218.0,2.0,792,64,11.0,44.0,1
0.0,0.0,9900.0,781.0,5.0,566,75,49.0,301.0,1
2.0,0.0,172500.0,2250.0,3.0,1713,14,40.0,8.0,0
0.0,0.0,213000.0,1529.0,1.0,1690,55,39.0,0.0,1
6.0,0.0,150800.0,3557.0,4.0,1646,12,36.0,249.0,0
0.0,0.0,210000.0,6001.0,4.0,933,51,43.0,1471.0,1
0.0,-0.0,167000.0,797.0,1.0,1177,90,42.0,0.0,1
0.0,-1.0,127700.0,3442.0,5.0,507,11,15.0,219.0,0
0.0,-0.0,45700.0,1004.0,2.0,1470,64,-3.0,361.0,1
70.0,37.0,208000.0,4500.0,5.0,1492,2,11.0,9.0,0
350.0,600.0,258000.0,5020.0,4.0,1374,1,41.0,0.0,0
0.0,-0.0,208500.0,1942.0,2.0,1309,74,51.0,219.0,1
0.0,0.0,183000.0,2459.0,2.0,1058,66,48.0,0.0,1
0.0,-0.0,147000.0,2423.0,4.0,1057,122,17.0,1019.0,1
0.0,0.0,156500.0,618.0,1.0,1689,75,44.0,255.0,1
0.0,0.0,215000.0,2752.0,3.0,792,159,4.0,1225.0,1
0.0,0.0,170000.0,2850.0,3.0,966,46,33.0,225.0,1
0.0,0.0,259000.0,2593.0,1.0,1933,99,5.0,114.0,1
0.0,-0.0,179000.0,908.0,1.0,1342,32,13.0,0.0,1
0.0,0.0,247500.0,1382.0,1.0,1872,103,19.0,0.0,1
0.0,-0.0,38000.0,203.0,1.0,1941,25,3.0,0.0,1
0.0,3.0,200000.0,3103.0,3.0,684,51,64.0,496.0,1
10.0,1.0,108500.0,1753.0,2.0,627,5,19.0,0.0,0
